order,complexity,expression,score,error
9,184,[((min(v2-v17) + x13) + ((x63 + ((max(v1-v103) + tanh((x84 * min(v1-v103)))) * (tanh(((x84 * (x84 + x84)) + min(v2-v83))) + x60))) + x13)); ((sigmoid((x25 * mean(v96-v97))) + ((x71 + (x68 + softplus(min(v4-v103)))) + (mean(v102-v103) + mean(v102-v103)))) + softplus(softplus(softplus(min(v2-v103))))); ((softplus(x26) * x45) + (x42 + (x41 + (x3 + x41)))); ((((x85 + x85) + x85) + (((x102 * x102) + (min(v2-v103) + min(v71-v103))) * tanh(((x67 + softplus(min(v47-v90))) + softplus(softplus(x63)))))) + (max(v7-v9) + x4)); ((((min(v1-v78) * (4.267 * min(v1-v103))) + (min(v1-v9) * x13)) * x12) + (9.398 * min(v1-v103))); (x82 + (((min(v61-v73) + (softplus(softplus(softplus((((x43 * x43) + (min(v62-v73) + min(v36-v73))) + softplus(min(v32-v83)))))) + min(v61-v83))) + (x82 + softplus(x82))) + (x84 * (min(v3-v67) + x21)))); (-1.476 + ((softplus(x82) + (min(v8-v67) + (-6.272 * ((tanh(x77) + (tanh((min(v1-v103) * x14)) * x64)) + x44)))) * ((x67 + x64) + (x15 + min(v19-v24))))); ((min(v27-v58) + (((min(v24-v72) + (min(v7-v74) + ((min(v16-v47) + tanh((min(v57-v72) + x50))) + min(v27-v58)))) + min(v27-v58)) + min(v27-v58))) + softplus(softplus(min(v27-v58)))); (-8.763 + (x74 * min(v71-v103)))],0.012884619862027939,0.1274130320578551
9,186,[((((min(v2-v17) + x13) + x63) + x13) + ((max(v1-v103) + tanh((x84 * min(v1-v103)))) * (tanh(((x84 * (x84 + x84)) + min(v2-v83))) + x60))); (((sigmoid((mean(v96-v97) * x25)) + (((x68 + softplus(min(v4-v103))) + x71) + mean(v102-v103))) + mean(v102-v103)) + softplus(softplus(softplus(min(v2-v103))))); ((tanh(x26) + (x42 + x42)) + (x41 + (x3 + x41))); (x85 + ((x85 + x85) + ((((min(v2-v103) + min(v71-v103)) + (x102 * x102)) * tanh((x67 + (softplus(min(v62-v90)) + softplus(softplus(x63)))))) + (max(v7-v9) + x4)))); ((((min(v1-v78) * (4.267 * min(v1-v103))) + (min(v1-v9) * x13)) * x12) + (9.398 * min(v1-v103))); ((x82 + min(v61-v73)) + ((softplus(softplus(softplus((((x43 * x43) + (min(v62-v73) + min(v36-v73))) + softplus(min(v32-v83)))))) + (min(v61-v83) + (x82 + softplus(x82)))) + (x84 * (min(v3-v67) + x21)))); ((-1.476 + (((min(v8-v67) + (-6.272 * (((tanh((min(v1-v103) * x14)) * x64) + x44) + tanh(x78)))) * (x67 + (x64 + (x15 + min(v19-v24))))) + min(v8-v71))) + x18); ((min(v27-v58) + ((min(v27-v58) + (min(v24-v72) + min(v7-v74))) + ((min(v16-v47) + (tanh((min(v53-v72) + x50)) + min(v27-v58))) + min(v27-v58)))) + softplus(min(v27-v58))); (x27 + (-9.838 + (min(v1-v78) * min(v71-v94))))],0.019060901592211646,0.12264723506665544
9,187,[((((min(v2-v17) + x13) + x63) + x13) + ((max(v1-v103) + tanh((x84 * min(v1-v103)))) * (tanh(((x84 * (x84 + x84)) + min(v2-v83))) + x60))); (((sigmoid((mean(v96-v97) * x25)) + (((x68 + softplus(min(v4-v103))) + x71) + mean(v102-v103))) + mean(v102-v103)) + softplus(softplus(softplus(min(v2-v103))))); ((tanh(x26) + (x42 + x42)) + (x41 + (x3 + x41))); ((x85 + (x85 + x85)) + ((((min(v2-v103) + min(v71-v103)) + (x102 * x102)) * tanh((x67 + (softplus(min(v62-v90)) + softplus(softplus(x63)))))) + (max(v7-v9) + x4))); ((((min(v1-v78) * (4.267 * min(v1-v103))) + (min(v1-v9) * x13)) * x12) + (9.398 * min(v1-v103))); ((x82 + min(v61-v73)) + (((softplus(softplus(softplus((((x43 * x43) + (min(v62-v73) + min(v36-v73))) + softplus(min(v32-v83)))))) + min(v61-v83)) + (x82 + softplus(x82))) + (x84 * (min(v3-v67) + x21)))); ((-1.476 + (((min(v8-v67) + (-6.272 * (((tanh((min(v1-v103) * x14)) * x64) + x44) + tanh(x78)))) * (x67 + (x64 + (x15 + min(v19-v24))))) + min(v8-v71))) + x18); (min(v27-v58) + (((min(v27-v58) + (min(v24-v72) + min(v7-v74))) + ((min(v16-v47) + (tanh((min(v53-v72) + x50)) + min(v27-v58))) + min(v27-v58))) + softplus(softplus(min(v27-v58))))); (x27 + (-9.838 + (min(v1-v78) * min(v71-v94))))],0.010874364131696049,0.12132074978635131
9,188,[((x5 + x13) + (x13 + (x63 + ((tanh((min(v1-v83) + (x84 * (min(v10-v103) + x84)))) + x59) * (max(v1-v103) + tanh(((min(v8-v71) + min(v2-v103)) * min(v1-v103)))))))); (x71 + (mean(v102-v103) + ((softplus((softplus(min(v2-v103)) + softplus(softplus(x69)))) + (sigmoid(((x44 + max(v12-v75)) * mean(v101-v102))) + mean(v102-v103))) + x68))); (mean(v37-v39) + ((x42 + ((x3 + x43) + mean(v41-v43))) + mean(v43-v44))); (((x85 + max(v7-v9)) + (x85 + x102)) + (max(v4-v5) + (tanh(((x67 + softplus(x16)) + softplus(softplus(x63)))) * ((((x102 * x102) + x102) + (min(v1-v79) + min(v70-v103))) + min(v1-v64))))); (((((min(v1-v79) * min(v1-v102)) * 4.226) + (min(v6-v18) * min(v6-v16))) * max(v8-v9)) + (9.332 * min(v1-v103))); ((((min(v61-v73) + ((x82 + (x84 * (x44 + min(v3-v58)))) + softplus(softplus(((x40 * x43) + (min(v61-v73) + min(v40-v73))))))) + softplus(min(v36-v83))) + softplus(x82)) + (x82 + min(v61-v83))); ((min(v9-v67) + ((-3.860 * ((tanh(x78) + x44) + tanh((min(v1-v102) * (x14 * x63))))) + softplus(x82))) * (x15 + (min(v19-v24) + (x67 + x64)))); ((min(v27-v58) + (((min(v24-v72) + min(v31-v57)) + ((tanh(x50) + min(v26-v69)) + (min(v16-v56) + min(v27-v58)))) + min(v1-v101))) + (min(v27-v58) + softplus(softplus(x38)))); ((min(v45-v73) * min(v61-v73)) + -10.661)],0.026518577423300868,0.11814577999154512
9,193,[((min(v7-v18) + (((tanh((((min(v1-v76) + x84) + min(v8-v71)) * min(v1-v103))) + max(v1-v103)) * (tanh((min(v1-v83) + (x84 * (mean(v99-v100) + x84)))) + x59)) + x5)) + (x63 + x13)); (((mean(v102-v103) + (x101 + sigmoid(((max(v39-v75) + x44) * mean(v100-v101))))) + (x68 + x71)) + (softplus(min(v5-v103)) + softplus(softplus(softplus(x69))))); (((x42 + x42) + x3) + ((max(v7-v8) + (x42 + x42)) + (x20 * x76))); ((((tanh((softplus(x16) + (x67 + softplus(sigmoid(min(v7-v74)))))) * ((x102 + min(v1-v103)) + ((x102 * x102) + min(v2-v103)))) + x85) + x85) + (x85 + (max(v5-v6) + max(v7-v9)))); ((9.173 * min(v1-v103)) + (max(v8-v9) * ((min(v1-v87) * (3.974 * min(v31-v83))) + (min(v7-v17) * min(v6-v18))))); (softplus(softplus((softplus(((x39 * x43) + min(v40-v73))) + min(v61-v73)))) + (((x82 + (x84 * (min(v3-v69) + x44))) + ((min(v61-v73) + (min(v61-v83) + x82)) + softplus(x82))) + softplus(min(v31-v83)))); (min(v9-v67) + ((min(v9-v67) + (-4.128 * (tanh(x77) + (tanh((x14 * (x64 * min(v40-v102)))) + x44)))) * ((min(v16-v23) + (x67 + x15)) + x63))); (((min(v7-v74) + tanh((x50 + x50))) + softplus(min(v27-v58))) + (min(v27-v58) + (min(v19-v72) + (((min(v27-v58) + min(v27-v58)) + min(v33-v58)) + min(v27-v58))))); (-12.304 + ((mean(v102-v103) + x78) * min(v61-v73)))],0.0038183014789558802,0.11591159381049512
9,194,[((min(v10-v17) + (((tanh((((min(v1-v77) + x84) + min(v8-v71)) * min(v1-v103))) + max(v1-v103)) * (tanh((min(v1-v83) + (x84 * (mean(v100-v101) + x84)))) + x59)) + x5)) + (x63 + x13)); ((mean(v102-v103) + (x101 + sigmoid(((max(v35-v75) + x44) * (mean(v101-v102) + mean(v101-v102)))))) + ((x68 + x71) + (softplus(min(v3-v103)) + softplus(softplus(softplus(x69)))))); ((x42 + (x42 + x3)) + (max(v8-v9) + (x42 + (x42 + (x16 * x75))))); (((((softplus(x16) + tanh((x67 + softplus(sigmoid(min(v7-v74)))))) * (((x102 + min(v1-v103)) + (x102 * x102)) + min(v2-v103))) + (x85 + x85)) + (x85 + max(v5-v6))) + max(v7-v9)); ((max(v8-v9) * ((min(v1-v87) * (3.974 * min(v31-v83))) + (min(v7-v17) * min(v6-v18)))) + (9.173 * min(v1-v103))); (softplus(softplus((softplus(((x39 * x43) + min(v40-v73))) + min(v61-v73)))) + (x82 + ((((x84 * (min(v3-v69) + x44)) + min(v61-v73)) + ((min(v61-v83) + x82) + softplus(x82))) + softplus(min(v31-v83))))); (min(v9-v67) + ((min(v9-v67) + (-4.128 * (tanh(x77) + (tanh((x14 * (x64 * min(v1-v102)))) + x44)))) * (((min(v16-v23) + x67) + x15) + x63))); ((((min(v7-v74) + x53) + softplus(min(v27-v58))) + (min(v27-v58) + min(v19-v72))) + (min(v27-v58) + (min(v27-v58) + (min(v27-v58) + min(v27-v58))))); (x0 + (-12.304 + ((mean(v102-v103) + min(v61-v73)) * min(v61-v73))))],0.0035631538692338146,0.11549931790395605
9,195,[((min(v10-v17) + (((tanh((((min(v1-v77) + x84) + min(v8-v71)) * min(v1-v103))) + max(v1-v103)) * (tanh((min(v1-v83) + (x84 * (mean(v100-v101) + x84)))) + x59)) + x5)) + (x63 + x13)); (((mean(v102-v103) + (x101 + sigmoid(((max(v35-v75) + x44) * (mean(v101-v102) + mean(v101-v102)))))) + (x68 + x71)) + (softplus(min(v3-v103)) + softplus(softplus(softplus(x69))))); (((x42 + x42) + x3) + (max(v8-v9) + ((x42 + x42) + (x20 * x76)))); (((((softplus(x16) + tanh((x67 + softplus(sigmoid(min(v7-v74)))))) * ((x102 + min(v1-v103)) + ((x102 * x102) + min(v2-v103)))) + x85) + x85) + (x85 + (max(v5-v6) + max(v7-v9)))); ((9.173 * min(v1-v103)) + (max(v8-v9) * ((min(v1-v87) * (3.974 * min(v31-v83))) + (min(v7-v17) * min(v6-v18))))); (softplus(softplus((softplus(((x39 * x43) + min(v40-v73))) + min(v61-v73)))) + ((x82 + ((x84 * (min(v3-v69) + x44)) + ((min(v61-v73) + (min(v61-v83) + x82)) + softplus(x82)))) + softplus(min(v31-v83)))); (min(v9-v67) + ((min(v9-v67) + (-4.128 * (tanh(x77) + (tanh((x14 * (x64 * min(v1-v102)))) + x44)))) * ((min(v16-v23) + (x67 + x15)) + x63))); (((min(v7-v74) + tanh((x50 + x50))) + softplus(min(v27-v58))) + (min(v27-v58) + (min(v19-v72) + (((min(v27-v58) + min(v27-v58)) + min(v33-v58)) + min(v27-v58))))); (-12.304 + ((mean(v102-v103) + x78) * min(v61-v73)))],0.008135375718806487,0.11456349933673798
9,196,[((x5 + x63) + ((x12 + min(v14-v15)) + ((tanh((min(v1-v83) + (x84 * (x84 + mean(v102-v103))))) + x59) * (tanh(((min(v4-v77) + (min(v8-v71) + x84)) * min(v1-v103))) + max(v1-v103))))); (softplus(min(v3-v103)) + (((softplus(softplus(softplus(x69))) + x101) + (mean(v102-v103) + x71)) + (sigmoid(((mean(v96-v97) + x100) * (max(v11-v75) + x44))) + x68))); (((mean(v42-v43) + min(v2-v70)) + ((x42 + (x75 * x16)) + x3)) + (x42 + x42)); (((tanh(((softplus(x16) + softplus(softplus(min(v59-v85)))) + x67)) * ((x102 + min(v71-v103)) + ((min(v2-v103) + min(v2-v103)) + (x102 * x102)))) + (max(v7-v9) + max(v5-v6))) + (x85 + (x85 + x85))); ((((min(v7-v17) * (min(v7-v17) + (min(v1-v77) * min(v19-v96)))) + 3.282) * max(v8-v9)) + (7.924 * min(v1-v103))); ((min(v61-v83) + (softplus(min(v31-v83)) + (softplus(softplus((softplus(((x40 * x43) + min(v40-v73))) + min(v61-v73)))) + (x84 * (x43 + min(v3-v69)))))) + ((x82 + x82) + (min(v61-v73) + softplus(x82)))); (min(v9-v67) + (((x15 + x67) + (x64 + min(v16-v24))) * ((-4.572 * (tanh(((x14 * x64) * min(v1-v102))) + (tanh(x77) + x42))) + min(v9-v67)))); (tanh(x50) + (softplus(softplus(min(v27-v58))) + ((min(v19-v71) + ((min(v27-v58) + min(v27-v58)) + ((min(v27-v58) + min(v27-v58)) + min(v27-v58)))) + min(v8-v74)))); ((min(v61-v73) * (min(v53-v89) + x74)) + -14.746)],0.003341707849268759,0.11418130054578268
9,198,[((x13 + ((tanh((min(v1-v103) * (min(v8-v71) + (x102 + (mean(v102-v103) + min(v8-v71)))))) + max(v1-v103)) * (x60 + tanh((min(v2-v83) + ((x84 + min(v10-v103)) * x84)))))) + ((x16 + min(v3-v17)) + x63)); (((softplus(softplus(softplus(x69))) + mean(v102-v103)) + mean(v102-v103)) + (((sigmoid(((x25 + max(v7-v74)) * (x96 + (x96 + x100)))) + x71) + x68) + softplus(min(v3-v103)))); ((x42 + x43) + ((x42 + x42) + mean(v43-v44))); ((x4 + (x85 + x85)) + ((((softplus(softplus(x63)) + (softplus(x16) + x67)) * (x102 + (((x102 * x102) + min(v4-v103)) + -1.732))) + max(v4-v10)) + x85)); ((min(v1-v103) * 9.359) + (x12 * (((min(v1-v81) * min(v1-v93)) * 4.314) + (min(v1-v19) * x16)))); (((min(v3-v66) + x44) * x84) + ((((x82 + (min(v61-v73) + softplus(x82))) + x82) + min(v61-v83)) + softplus((softplus(softplus(((min(v61-v73) + (x43 * mean(v40-v41))) + min(v61-v73)))) + softplus(min(v34-v83)))))); (-1.276 + (((x64 + x16) + (x67 + min(v22-v24))) * ((((x44 + tanh(x77)) + (tanh((x14 * min(v1-v103))) * x64)) * -7.573) + ((min(v10-v67) + softplus(min(v6-v71))) + x82)))); ((min(v27-v58) + (tanh((min(v33-v55) + (min(v44-v74) + x62))) + (min(v8-v74) + (softplus(softplus(min(v16-v59))) + min(v27-v58))))) + (((min(v24-v58) + min(v27-v58)) + min(v27-v58)) + min(v24-v72))); (-9.447 + (min(v64-v73) * min(v61-v73)))],0.01602597802427441,0.11057959570085728
9,200,[(((min(v3-v14) + x16) + x63) + (x13 + ((x60 + tanh((min(v1-v83) + (x84 * (min(v10-v103) + x84))))) * (tanh((min(v1-v103) * (min(v8-v71) + ((min(v8-v71) + x102) + mean(v102-v103))))) + max(v1-v103))))); ((softplus(min(v2-v103)) + ((x71 + sigmoid(((x25 + max(v7-v74)) * (x82 + x100)))) + x68)) + (softplus(softplus(softplus(x69))) + (mean(v102-v103) + mean(v102-v103)))); ((tanh((x1 + min(v16-v59))) + (x16 * x75)) + ((((x42 + x42) + x3) + x41) + mean(v42-v43))); ((x85 + ((x85 + x4) + max(v7-v10))) + (((((x102 + -1.693) + min(v4-v103)) + (x102 * x102)) * (softplus(softplus(x63)) + (x67 + softplus(x17)))) + x85)); ((min(v1-v103) * 9.193) + (((x16 * min(v1-v19)) + (4.328 * (min(v1-v82) * min(v1-v95)))) * x12)); (softplus(softplus((min(v40-v73) + softplus((min(v61-v73) + (x43 * mean(v40-v41))))))) + (min(v61-v73) + (((x82 + ((min(v61-v83) + x82) + softplus(min(v32-v83)))) + softplus(x82)) + ((x44 + min(v3-v58)) * x84)))); (-1.500 + ((min(v22-v24) + ((x64 + x15) + x67)) * (((tanh(x78) + (x44 + (tanh((x14 * min(v1-v103))) * x64))) * -7.705) + ((softplus(min(v6-v71)) + min(v10-v67)) + x82)))); (min(v27-v58) + (min(v8-v74) + (min(v26-v60) + (((min(v27-v58) + ((softplus(softplus(min(v16-v59))) + min(v24-v72)) + min(v27-v70))) + mean(v45-v46)) + min(v27-v58))))); (-9.287 + (min(v61-v73) * x72))],0.01237778548381151,0.10787574049571275
9,203,[(((min(v3-v14) + x16) + x63) + (x13 + ((x60 + tanh((min(v1-v83) + (x84 * (min(v10-v103) + x84))))) * (tanh((min(v1-v103) * ((min(v8-v71) + (min(v8-v71) + x102)) + mean(v102-v103)))) + max(v1-v103))))); ((softplus(min(v2-v103)) + ((x71 + sigmoid(((x25 + max(v7-v74)) * (x82 + x100)))) + x68)) + (softplus(softplus(softplus(x69))) + (mean(v102-v103) + mean(v102-v103)))); ((tanh((x1 + min(v16-v59))) + (x16 * x75)) + (((x42 + x42) + x3) + (x41 + mean(v42-v43)))); (((x85 + ((x85 + x4) + max(v7-v10))) + ((((x102 + -1.693) + min(v4-v103)) + (x102 * x102)) * (softplus(softplus(x63)) + (x67 + softplus(x17))))) + x85); ((min(v1-v103) * 9.193) + (((x16 * min(v1-v19)) + (4.328 * (min(v1-v82) * min(v1-v95)))) * x12)); (softplus(softplus((min(v40-v73) + softplus((min(v61-v73) + (x43 * mean(v40-v41))))))) + (min(v61-v73) + ((softplus(x82) + ((x82 + (min(v61-v83) + x82)) + softplus(min(v32-v83)))) + ((x44 + min(v3-v58)) * x84)))); (-1.500 + ((min(v22-v24) + ((x64 + x15) + x67)) * (((tanh(x78) + (x44 + (tanh((x14 * min(v1-v103))) * x64))) * -7.705) + ((softplus(min(v6-v71)) + min(v10-v67)) + x82)))); (min(v27-v58) + ((min(v8-v74) + min(v26-v60)) + ((min(v27-v58) + (((softplus(softplus(min(v27-v58))) + min(v24-v72)) + min(v27-v70)) + tanh((x40 + mean(v45-v46))))) + min(v27-v58)))); (-9.287 + (min(v61-v73) * x72))],0.007468923137754807,0.10548547274692413
9,206,[(x13 + ((((tanh((min(v1-v83) + (x84 * (x84 + min(v10-v103))))) + x60) * (tanh((min(v1-v103) * ((x102 + (min(v8-v71) + mean(v102-v103))) + min(v8-v71)))) + max(v1-v103))) + (x63 + x16)) + min(v3-v17))); (((mean(v102-v103) + (sigmoid(((x25 + max(v7-v74)) * (x100 + (x100 + x82)))) + ((softplus(min(v4-v103)) + x71) + x68))) + softplus(softplus(softplus(x69)))) + mean(v102-v103)); (((mean(v43-v44) + x42) + x42) + (x42 + ((tanh(x1) + x3) + (x75 * x16)))); ((x85 + (x85 + ((softplus(softplus(x63)) + (x67 + softplus(x16))) * (((x102 + -1.691) + min(v5-v103)) + (x102 * x102))))) + (x85 + (max(v7-v10) + x4))); ((9.141 * min(v1-v103)) + (((min(v1-v19) * x16) + (min(v1-v93) * (4.238 * min(v1-v81)))) * x12)); (((((min(v61-v83) + x82) + x82) + softplus(x82)) + (softplus(softplus((softplus((softplus((min(v40-v73) + (x44 * mean(v40-v41)))) + min(v61-v73))) + softplus(min(v32-v83))))) + min(v61-v73))) + ((x45 + min(v3-v58)) * x84)); (-1.371 + ((x16 + ((x64 + x67) + min(v22-v24))) * (((tanh(x78) + (x44 + (x64 * tanh((min(v1-v103) * x14))))) * -7.696) + (softplus(min(v6-v71)) + (min(v10-v67) + x82))))); (min(v8-v74) + ((min(v24-v58) + (((min(v27-v58) + min(v27-v58)) + (min(v27-v58) + tanh(((min(v40-v74) + min(v39-v58)) + x63)))) + (min(v27-v58) + min(v24-v72)))) + softplus(softplus(min(v16-v59))))); (-9.546 + (min(v61-v73) * min(v64-v73)))],0.0012577778171135984,0.10508819089380696
9,207,[((min(v3-v14) + (x16 + x63)) + (x13 + ((x60 + tanh((min(v1-v83) + (x84 * (min(v10-v103) + x84))))) * (tanh((min(v1-v103) * (min(v8-v71) + (min(v8-v71) + (x102 + mean(v102-v103)))))) + max(v1-v103))))); (softplus(min(v2-v103)) + (((x71 + sigmoid(((x25 + max(v7-v74)) * (x82 + x100)))) + x68) + (softplus(softplus(softplus(x69))) + (mean(v102-v103) + mean(v102-v103))))); ((tanh((x1 + min(v16-v59))) + (x16 * x75)) + ((x42 + (x42 + (x3 + x41))) + mean(v42-v43))); (x85 + (((x85 + x4) + max(v7-v10)) + ((((x102 + (-1.693 + min(v4-v103))) + (x102 * x102)) * (softplus(softplus(x63)) + (x67 + softplus(x17)))) + x85))); ((min(v1-v103) * 9.193) + (((x16 * min(v1-v19)) + (4.328 * (min(v1-v82) * min(v1-v95)))) * x12)); (softplus(softplus((min(v40-v73) + softplus((min(v61-v73) + (x43 * mean(v40-v41))))))) + ((min(v61-v73) + (x82 + (((min(v61-v83) + x82) + softplus(min(v32-v83))) + softplus(x82)))) + ((x44 + min(v3-v58)) * x84))); (-1.500 + ((min(v22-v24) + (x64 + (x15 + x67))) * ((((tanh(x78) + (x44 + (tanh((x14 * min(v1-v103))) * x64))) * -7.705) + (softplus(min(v6-v71)) + min(v10-v67))) + x82))); (min(v27-v58) + ((min(v8-v74) + min(v26-v60)) + (((min(v27-v58) + ((softplus(softplus(min(v16-v59))) + min(v24-v72)) + min(v27-v70))) + tanh(((x63 + min(v40-v74)) + (x40 + mean(v45-v46))))) + min(v27-v58)))); (-9.287 + (min(v61-v73) * x72))],0.006138837937754984,0.10444504761666693
9,209,[((x13 + ((x60 + tanh((min(v1-v83) + ((min(v10-v103) + x84) * x84)))) * (tanh((min(v1-v103) * (((min(v8-v71) + min(v8-v71)) + x102) + mean(v102-v103)))) + max(v1-v103)))) + ((min(v3-v14) + x16) + x63)); ((softplus(min(v2-v103)) + (x71 + (sigmoid(((x25 + max(v7-v74)) * (x82 + (x100 + x96)))) + x68))) + (softplus(softplus(softplus(x69))) + (mean(v102-v103) + mean(v102-v103)))); ((tanh((x1 + min(v16-v59))) + (x16 * x75)) + ((x42 + ((x42 + x3) + x41)) + mean(v42-v43))); ((x85 + (x85 + (x4 + max(v7-v10)))) + ((((x102 + (-1.693 + min(v4-v103))) + (x102 * x102)) * (softplus(softplus(x63)) + (x67 + softplus(x17)))) + x85)); ((min(v1-v103) * 9.193) + (((x16 * min(v1-v19)) + ((4.328 * min(v1-v82)) * min(v1-v95))) * x12)); (((softplus(softplus((min(v40-v73) + softplus((min(v61-v73) + (x43 * mean(v40-v41))))))) + min(v61-v73)) + (softplus(x82) + (x82 + ((min(v61-v83) + x82) + softplus(min(v32-v83)))))) + ((x44 + min(v3-v58)) * x84)); (-1.500 + (((min(v22-v23) + x64) + (x15 + x67)) * (((tanh(x78) + (x44 + (tanh((x14 * min(v1-v103))) * x64))) * -7.705) + ((softplus(min(v6-v71)) + min(v10-v67)) + x82)))); (min(v27-v58) + ((min(v8-v74) + min(v26-v60)) + (((min(v27-v58) + min(v27-v58)) + (tanh(((min(v40-v76) + x63) + (x40 + mean(v45-v46)))) + (softplus(softplus(min(v16-v59))) + min(v24-v72)))) + min(v27-v58)))); ((min(v61-v73) * x72) + -9.287)],0.0022914955738832514,0.10396747208613454
9,211,[((x13 + ((x60 + tanh((min(v1-v83) + ((min(v10-v103) + x84) * x84)))) * (tanh((min(v1-v103) * ((min(v8-v71) + min(v8-v71)) + (x102 + mean(v102-v103))))) + max(v1-v103)))) + ((min(v3-v17) + x16) + x63)); (softplus(min(v2-v103)) + ((x71 + (sigmoid(((x25 + max(v6-v74)) * (x82 + (x100 + x96)))) + x68)) + (softplus(softplus(softplus(x69))) + (mean(v102-v103) + mean(v102-v103))))); ((tanh((x1 + min(v2-v60))) + (x16 * x75)) + ((x42 + ((x42 + x3) + x41)) + mean(v42-v43))); ((x85 + (x85 + (x4 + max(v7-v10)))) + (((((x102 + -1.690) + min(v4-v103)) + (x102 * x102)) * (softplus(softplus(x63)) + (x67 + softplus(x17)))) + x85)); ((min(v1-v103) * 7.935) + (((x16 * min(v1-v19)) + ((3.967 * min(v1-v82)) * min(v1-v95))) * x12)); (((softplus(softplus((min(v40-v73) + softplus((min(v61-v73) + (x43 * mean(v40-v41))))))) + min(v61-v73)) + (softplus(x82) + (x82 + ((min(v61-v83) + x82) + softplus(min(v32-v83)))))) + ((x44 + min(v3-v58)) * x84)); (-1.514 + (((min(v22-v23) + x64) + (x15 + x67)) * (((tanh(x78) + (x44 + (tanh((x14 * min(v1-v103))) * x64))) * -7.733) + ((softplus(min(v6-v71)) + min(v10-v67)) + x82)))); (min(v27-v58) + ((min(v8-v74) + min(v26-v60)) + (min(v27-v58) + (min(v27-v58) + (min(v27-v58) + (tanh(((min(v40-v76) + x63) + (min(v40-v74) + (x40 + mean(v45-v46))))) + (softplus(softplus(min(v16-v59))) + min(v24-v72)))))))); ((min(v61-v73) * x72) + -10.368)],0.004898225403547666,0.10295393251140476
9,214,[(((x60 + tanh((min(v1-v83) + ((x84 + min(v10-v103)) * x84)))) * (tanh((min(v1-v103) * ((mean(v102-v103) + min(v8-v71)) + (x102 + min(v8-v71))))) + max(v1-v103))) + ((x16 + x63) + (x13 + min(v3-v17)))); ((((x71 + x69) + mean(v102-v103)) + (softplus(min(v4-v103)) + sigmoid(((max(v7-v74) + x27) * mean(v100-v101))))) + softplus((softplus(softplus(x69)) + mean(v102-v103)))); (((((mean(v43-v44) + x42) + x42) + (tanh(((min(v1-v103) + (x70 * x1)) + (((x43 + x43) * (x82 + x82)) * x82))) + x3)) + (x75 * x16)) + x42); ((((((x102 * x102) + x102) + (min(v61-v83) + -1.731)) * (x67 + (softplus(softplus(x63)) + softplus(x15)))) + x85) + (x85 + (max(v7-v10) + (x85 + x4)))); ((x12 * ((min(v1-v19) * x16) + (min(v1-v93) * (min(v1-v81) * 3.924)))) + (8.544 * min(v1-v103))); (((x82 + (x84 * (min(v3-v58) + x44))) + (min(v61-v83) + (min(v61-v73) + x82))) + (softplus(x82) + (softplus(((min(v40-v73) * mean(v38-v40)) * x43)) + (softplus(min(v61-v73)) + softplus(min(v32-v83)))))); (-1.351 + ((((x64 + x16) + x67) + min(v22-v24)) * (min(v10-v67) + (((((x44 + tanh(x78)) + (tanh((min(v1-v103) * x14)) * x64)) * -7.640) + x82) + softplus(min(v6-v71)))))); (((tanh((x55 + (min(v26-v76) + x62))) + min(v27-v58)) + ((min(v8-v74) + ((min(v24-v58) + (min(v27-v58) + min(v27-v58))) + min(v27-v58))) + softplus(softplus(min(v16-v59))))) + min(v24-v72)); ((min(v65-v73) * min(v71-v103)) + -9.708)],0.0016786805198904398,0.10243675558383687
9,215,[(((x60 + tanh((min(v1-v83) + ((x84 + min(v10-v103)) * x84)))) * (tanh((min(v1-v103) * (((x102 + min(v8-v71)) + mean(v102-v103)) + min(v8-v71)))) + max(v1-v103))) + (x13 + (x16 + (x63 + min(v3-v17))))); (((softplus(min(v4-v103)) + sigmoid(((x25 + max(v7-v74)) * mean(v100-v101)))) + ((x71 + x69) + mean(v102-v103))) + softplus((softplus(softplus(x69)) + mean(v102-v103)))); (((mean(v43-v44) + x42) + x42) + (tanh(((min(v1-v103) + (x70 * x1)) + ((x43 + x43) * ((x82 + x82) * x82)))) + ((x3 + (x75 * x16)) + x42))); (((x85 + ((((x102 * x102) + x102) + (min(v68-v90) + -1.731)) * ((x67 + softplus(softplus(x63))) + softplus(x15)))) + x85) + (x85 + (x4 + max(v7-v10)))); ((min(v1-v103) * 8.544) + (x12 * ((min(v1-v19) * x16) + ((min(v1-v93) * 3.924) * min(v1-v81))))); ((x82 + (x84 * (min(v3-v58) + x44))) + (((min(v61-v83) + x82) + min(v61-v73)) + softplus(((softplus(x82) + softplus((min(v40-v73) * (x43 * mean(v38-v40))))) + (softplus(min(v61-v73)) + softplus(min(v32-v83))))))); (-1.351 + (((x64 + x16) + (x67 + min(v22-v24))) * (min(v10-v67) + (((((x44 + tanh(x78)) + (tanh((min(v1-v103) * x14)) * x64)) * -7.640) + x82) + softplus(min(v6-v71)))))); ((min(v27-v58) + (tanh((x55 + (min(v36-v76) + x62))) + ((((min(v8-v74) + min(v27-v58)) + min(v24-v58)) + min(v27-v58)) + min(v27-v58)))) + (softplus(softplus(min(v16-v59))) + min(v24-v72))); (-9.708 + (min(v65-v73) * min(v61-v73)))],0.003104109881569129,0.10211927364293287
